Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1541009258114,1160868788,return,java.util.concurrent.Semaphore@3feba861[Permits = 3],0,NA,NA,NA,NA,NA,NA
1541009258114,1268635663,call,java.util.concurrent.Semaphore@3feba861[Permits = 3],1072408673,int,java.util.concurrent.Semaphore.availablePermits,7,0,NA,NA
1541009258114,1268635663,return,3,1072408673,NA,NA,NA,NA,NA,NA
1541009258114,1341742479,call,D : available Semaphore permits now: ,1841509149,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.Integer,3
1541009258114,1341742479,return,D : available Semaphore permits now: 3,1841509149,NA,NA,NA,NA,NA,NA
1541009258114,1003930806,call,D : available Semaphore permits now: 3,1841509149,class java.lang.String,java.lang.StringBuilder.toString,7,0,NA,NA
1541009258114,1003930806,return,D : available Semaphore permits now: 3,1841509149,NA,NA,NA,NA,NA,NA
1541009258114,1974774955,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,7,1,java.lang.String,D : available Semaphore permits now: 3
1541009258114,1974774955,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009258114,1347182514,call,NA,NA,void,SemaphoreTest.semaphore,7,0,NA,NA
1541009258114,1347182514,return,java.util.concurrent.Semaphore@3feba861[Permits = 3],0,NA,NA,NA,NA,NA,NA
1541009258114,1432122641,call,java.util.concurrent.Semaphore@3feba861[Permits = 3],1072408673,void,java.util.concurrent.Semaphore.acquire,7,0,NA,NA
1541009258114,1432122641,return,NA,1072408673,NA,NA,NA,NA,NA,NA
1541009258114,1487071352,call,NA,NA,void,java.lang.System.out,7,0,NA,NA
1541009258114,1487071352,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258114,144954931,call,Thread[Thread-3(comma)5(comma)main],1848402763,void,SemaphoreTest$MyATMThread.name,7,0,NA,NA
1541009258114,144954931,return,D,1848402763,NA,NA,NA,NA,NA,NA
1541009258114,983607642,call,NA,NA,class java.lang.String,java.lang.String.valueOf,7,1,java.lang.String,D
1541009258114,983607642,return,D,0,NA,NA,NA,NA,NA,NA
1541009258114,207796194,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,7,1,java.lang.String,D
1541009258114,207796194,return,D,0,NA,NA,NA,NA,NA,NA
1541009258114,1129082686,call,D,1430797098,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.String, : got the permit!
1541009258114,1129082686,return,D : got the permit!,1430797098,NA,NA,NA,NA,NA,NA
1541009258114,1780327072,call,D : got the permit!,1430797098,class java.lang.String,java.lang.StringBuilder.toString,7,0,NA,NA
1541009258114,1780327072,return,D : got the permit!,1430797098,NA,NA,NA,NA,NA,NA
1541009258114,1935263142,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,7,1,java.lang.String,D : got the permit!
1541009258115,1935263142,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009258115,1397514604,call,NA,NA,void,java.lang.System.out,7,0,NA,NA
1541009258115,1397514604,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258111,707002722,call,C,1053508056,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.String, : available Semaphore permits now: 
1541009258115,1204392260,call,Thread[Thread-3(comma)5(comma)main],1848402763,void,SemaphoreTest$MyATMThread.name,7,0,NA,NA
1541009258115,1204392260,return,D,1848402763,NA,NA,NA,NA,NA,NA
1541009258115,1528149361,call,NA,NA,class java.lang.String,java.io.PrintStream.println,7,1,java.lang.String,B : available Semaphore permits now: 3
1541009258115,1086731199,call,NA,NA,class java.lang.String,java.lang.String.valueOf,7,1,java.lang.String,B : available Semaphore permits now: 3
1541009258115,707002722,return,C : available Semaphore permits now: ,1848402763,NA,NA,NA,NA,NA,NA
1541009258115,1528149361,return,NA,0,NA,NA,NA,NA,NA,NA
1541009258115,2006383768,call,NA,NA,class java.lang.String,SemaphoreTest.semaphore,7,0,NA,NA
1541009258115,1086731199,return,D,0,NA,NA,NA,NA,NA,NA
1541009258115,1779979322,call,NA,NA,class java.lang.String,SemaphoreTest.semaphore,7,0,NA,NA
1541009258115,2098182900,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,7,1,java.lang.String,D
1541009258115,2006383768,return,java.util.concurrent.Semaphore@3feba861[Permits = 2],0,NA,NA,NA,NA,NA,NA
1541009258115,1779979322,return,java.util.concurrent.Semaphore@3feba861[Permits = 2],0,NA,NA,NA,NA,NA,NA
1541009258115,2098182900,return,D,0,NA,NA,NA,NA,NA,NA
1541009258115,1411014348,call,java.util.concurrent.Semaphore@3feba861[Permits = 2],1072408673,int,java.util.concurrent.Semaphore.availablePermits,7,0,NA,NA
1541009258115,1299768120,call,D,1177552994,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.String, : is performing operation 
1541009258115,1255301015,call,java.util.concurrent.Semaphore@3feba861[Permits = 2],1072408673,int,java.util.concurrent.Semaphore.acquire,7,0,NA,NA
1541009258115,1411014348,return,2,1177552994,NA,NA,NA,NA,NA,NA
1541009258115,1299768120,return,D : is performing operation ,1177552994,NA,NA,NA,NA,NA,NA
1541009258115,1581214268,call,C : available Semaphore permits now: ,1053508056,class java.lang.StringBuilder,java.lang.StringBuilder.append,6,1,java.lang.Integer,2
1541009258115,924483792,call,D : is performing operation ,1177552994,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.Integer,1
1541009258115,924483792,return,D : is performing operation 1,1177552994,NA,NA,NA,NA,NA,NA
1541009258115,927093981,call,D : is performing operation 1,1177552994,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.String,(comma) available Semaphore permits : 
1541009258115,927093981,return,D : is performing operation 1(comma) available Semaphore permits : ,1177552994,NA,NA,NA,NA,NA,NA
1541009258116,1026101294,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,7,0,NA,NA
1541009258116,1026101294,return,java.util.concurrent.Semaphore@3feba861[Permits = 1],0,NA,NA,NA,NA,NA,NA
1541009258115,1255301015,return,NA,1177552994,NA,NA,NA,NA,NA,NA
1541009258116,2065464561,call,java.util.concurrent.Semaphore@3feba861[Permits = 1],0,int,java.util.concurrent.Semaphore.availablePermits,7,0,NA,NA,0,NA,NA
1541009258116,476755584,call,NA,NA,int,java.lang.System.out,7,0,NA,NA,0,NA,NA
1541009258116,2065464561,return,1,0,NA,NA,NA,NA,NA,NA
1541009258116,476755584,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258116,409169730,call,D : is performing operation 1(comma) available Semaphore permits : ,1323165413,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.Integer,1
1541009258116,1780622913,call,Thread[Thread-1(comma)5(comma)main],1323165413,class java.lang.StringBuilder,SemaphoreTest$MyATMThread.name,7,1,java.lang.Integer,1,0,NA,NA
1541009258116,409169730,return,D : is performing operation 1(comma) available Semaphore permits : 1,1323165413,NA,NA,NA,NA,NA,NA
1541009258116,1780622913,return,B,1323165413,NA,NA,NA,NA,NA,NA
1541009258116,1119033019,call,NA,NA,class java.lang.String,java.lang.String.valueOf,7,0,NA,NAjava.lang.String,B
1541009258116,1034040367,call,NA,NA,class java.lang.String,java.lang.StringBuilder.toString,7,0,NA,NAjava.lang.String,B
1541009258116,1119033019,return,B,0,NA,NA,NA,NA,NA,NA
1541009258116,440784797,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,7,1,java.lang.String,B
1541009258116,1034040367,return,D : is performing operation 1(comma) available Semaphore permits : 1,0,NA,NA,NA,NA,NA,NA
1541009258116,440784797,return,B,0,NA,NA,NA,NA,NA,NA
1541009258116,1397927139,call,B,674863334,class java.lang.StringBuilder,java.lang.StringBuilder.append,7,1,java.lang.String, : got the permit!
1541009258116,1397927139,return,B : got the permit!,674863334,NA,NA,NA,NA,NA,NA
1541009258116,1216347093,call,java.io.PrintStream@4e50df2e,1313922862,class java.lang.StringBuilder,java.io.PrintStream.println,7,1,java.lang.String,D : is performing operation 1(comma) available Semaphore permits : 1
1541009258116,1927632276,call,B : got the permit!,674863334,class java.lang.String,java.lang.StringBuilder.toString,7,0,NA,NA
1541009258116,1216347093,return,NA,674863334,NA,NA,NA,NA,NA,NA
1541009258116,1927632276,return,B : got the permit!,674863334,NA,NA,NA,NA,NA,NA
1541009258116,1344077279,call,NA,NA,void,java.lang.Thread.sleep,7,1,java.lang.Long,1000,1,java.lang.String,B : got the permit!
1541009258116,1185451370,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,7,1,java.lang.Long,1000,1,java.lang.String,B : got the permit!
1541009258116,1185451370,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009258116,5965032,call,NA,NA,void,java.lang.System.out,7,0,NA,NA
1541009258116,5965032,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258116,1681998509,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,8,0,NA,NA,0,NA,NA
1541009258116,1983600766,call,Thread[Thread-5(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.run,8,0,NA,NA,0,NA,NA
1541009258117,1681998509,return,B,1323165413,NA,NA,NA,NA,NA,NA
1541009258117,2029828297,call,NA,NA,void,java.lang.System.out,9,0,NA,NA
1541009258117,1020326468,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String,B
1541009258117,2029828297,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258117,1020326468,return,B,0,NA,NA,NA,NA,NA,NA
1541009258117,1041365865,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,9,1,java.lang.String,B,0,NA,NA
1541009258117,2093167374,call,Thread[Thread-5(comma)5(comma)main],0,class java.lang.String,SemaphoreTest$MyATMThread.name,9,1,java.lang.String,B,0,NA,NA
1541009258117,1041365865,return,B,0,NA,NA,NA,NA,NA,NA
1541009258117,2093167374,return,F,0,NA,NA,NA,NA,NA,NA
1541009258117,968995570,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String, : is performing operation 
1541009258117,1714803719,call,NA,NA,class java.lang.String,java.lang.StringBuilder.append,9,1,java.lang.String, : is performing operation 
1541009258117,968995570,return,F,0,NA,NA,NA,NA,NA,NA
1541009258117,1714803719,return,B : is performing operation ,0,NA,NA,NA,NA,NA,NA
1541009258117,353756444,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,9,1,java.lang.String,F
1541009258117,353756444,return,F,145894791,NA,NA,NA,NA,NA,NA
1541009258117,135247430,call,B : is performing operation ,145894791,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.Integer,1
1541009258117,1837901020,call,F,1508789693,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.String, : acquiring lock...
1541009258117,1837901020,return,F : acquiring lock...,1508789693,NA,NA,NA,NA,NA,NA
1541009258117,135247430,return,B : is performing operation 1,1508789693,NA,NA,NA,NA,NA,NA
1541009258117,1667853977,call,B : is performing operation 1,145894791,class java.lang.StringBuilder,java.lang.StringBuilder.toString,9,0,NA,NA,1,java.lang.String,
1541009258117,1667853977,return,F : acquiring lock...,145894791,NA,NA,NA,NA,NA,NA
1541009258117,2058266982,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,9,1,java.lang.String,F : acquiring lock...
1541009258117,863385553,call,B : is performing operation 1,145894791,void,java.lang.StringBuilder.append,9,1,java.lang.String,F : acquiring lock...
1541009258117,863385553,return,B : is performing operation 1(comma) available Semaphore permits : ,1313922862,NA,NA,NA,NA,NA,NA
1541009258117,42817637,call,NA,NA,void,SemaphoreTest.semaphore,9,0,NA,NA
1541009258117,2058266982,return,NA,0,NA,NA,NA,NA,NA,NA
1541009258117,1988675627,call,NA,NA,void,java.lang.System.out,9,0,NA,NA
1541009258117,42817637,return,java.util.concurrent.Semaphore@3feba861[Permits = 1],0,NA,NA,NA,NA,NA,NA
1541009258117,1988675627,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258117,1246769631,call,java.util.concurrent.Semaphore@3feba861[Permits = 1],1072408673,int,java.util.concurrent.Semaphore.availablePermits,9,0,NA,NA
1541009258118,1246769631,return,1,443308702,NA,NA,NA,NA,NA,NA
1541009258118,1570828514,call,Thread[Thread-5(comma)5(comma)main],443308702,int,SemaphoreTest$MyATMThread.name,9,0,NA,NA
1541009258118,1570828514,return,F,145894791,NA,NA,NA,NA,NA,NA
1541009258118,1972715625,call,NA,NA,class java.lang.String,java.lang.String.valueOf,9,1,java.lang.String,F
1541009258118,1058542421,call,B : is performing operation 1(comma) available Semaphore permits : ,0,class java.lang.String,java.lang.StringBuilder.append,9,1,java.lang.String,F,1,java.lang.Integer,1
1541009258118,1972715625,return,F,0,NA,NA,NA,NA,NA,NA
1541009258118,2055156260,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,9,1,java.lang.String,F
1541009258118,2055156260,return,F,0,NA,NA,NA,NA,NA,NA
1541009258118,1058542421,return,B : is performing operation 1(comma) available Semaphore permits : 1,276544146,NA,NA,NA,NA,NA,NA
1541009258118,1241933008,call,F,276544146,class java.lang.StringBuilder,java.lang.StringBuilder.append,9,1,java.lang.String, : available Semaphore permits now: 
1541009258118,1241933008,return,F : available Semaphore permits now: ,145894791,NA,NA,NA,NA,NA,NA
1541009258118,1328690940,call,NA,NA,class java.lang.String,SemaphoreTest.semaphore,10,0,NA,NA
1541009258118,1037198296,call,B : is performing operation 1(comma) available Semaphore permits : 1,0,class java.lang.String,java.lang.StringBuilder.toString,10,0,NA,NA,0,NA,NA
1541009258118,1328690940,return,java.util.concurrent.Semaphore@3feba861[Permits = 1],0,NA,NA,NA,NA,NA,NA
1541009258118,1037198296,return,B : is performing operation 1(comma) available Semaphore permits : 1,0,NA,NA,NA,NA,NA,NA
1541009258118,1281344300,call,java.util.concurrent.Semaphore@3feba861[Permits = 1],1072408673,int,java.util.concurrent.Semaphore.availablePermits,10
1541009258118,1281344300,return,1,1313922862,NA,NA,NA,NA,NA,NA
1541009258118,1433688695,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,10,1,java.lang.String,B : is performing operation 1(comma) available Semaphore permits : 1
1541009258118,897982099,call,F : available Semaphore permits now: ,276544146,class java.lang.StringBuilder,java.lang.StringBuilder.append,10,1,java.lang.Integer,1
1541009258118,897982099,return,F : available Semaphore permits now: 1,276544146,NA,NA,NA,NA,NA,NA
1541009258118,2019859867,call,F : available Semaphore permits now: 1,276544146,class java.lang.String,java.lang.StringBuilder.toString,10,0,NA,NA
1541009258118,1433688695,return,NA,276544146,NA,NA,NA,NA,NA,NA
1541009258118,2019859867,return,F : available Semaphore permits now: 1,276544146,NA,NA,NA,NA,NA,NA
1541009258118,518084559,call,NA,NA,void,java.lang.Thread.sleep,10,1,java.lang.Long,1000
1541009258118,641712573,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,10,1,java.lang.String,F : available Semaphore permits now: 1
1541009258118,497964871,call,Thread[Thread-4(comma)5(comma)main],1313922862,void,SemaphoreTest$MyATMThread.run,10,1,java.lang.String,F : available Semaphore permits now: 1,0,NA,NA
1541009258118,641712573,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009258118,325692034,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009258118,340472053,call,NA,NA,void,SemaphoreTest.semaphore,11,0,NA,NA
1541009258118,325692034,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258118,340472053,return,java.util.concurrent.Semaphore@3feba861[Permits = 1],0,NA,NA,NA,NA,NA,NA
1541009258119,289199721,call,java.util.concurrent.Semaphore@3feba861[Permits = 1],806353501,void,java.util.concurrent.Semaphore.acquire,11,0,NA,NA
1541009258119,391527479,call,Thread[Thread-4(comma)5(comma)main],806353501,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA,0,NA,NA
1541009258119,289199721,return,NA,806353501,NA,NA,NA,NA,NA,NA
1541009258119,391527479,return,E,806353501,NA,NA,NA,NA,NA,NA
1541009258119,1307052432,call,NA,NA,void,java.lang.System.out,10,0,NA,NA
1541009258119,1307052432,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258119,1381277881,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1541009258119,1381277881,return,E,443308702,NA,NA,NA,NA,NA,NA
1541009258119,360844217,call,Thread[Thread-5(comma)5(comma)main],443308702,class java.lang.String,SemaphoreTest$MyATMThread.name,10,0,NA,NA
1541009258119,1026539995,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1541009258119,360844217,return,F,0,NA,NA,NA,NA,NA,NA
1541009258119,1026539995,return,E,0,NA,NA,NA,NA,NA,NA
1541009258119,1485000036,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,F
1541009258119,1674334534,call,E,1163751052,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : acquiring lock...
1541009258119,1485000036,return,F,1163751052,NA,NA,NA,NA,NA,NA
1541009258119,1674334534,return,E : acquiring lock...,0,NA,NA,NA,NA,NA,NA
1541009258119,796612483,call,NA,NA,class java.lang.StringBuilder,java.lang.StringBuilder.<init>,11,1,java.lang.String,F
1541009258119,846946294,call,E : acquiring lock...,1163751052,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009258119,796612483,return,F,1163751052,NA,NA,NA,NA,NA,NA
1541009258119,846946294,return,E : acquiring lock...,1163751052,NA,NA,NA,NA,NA,NA
1541009258119,575831925,call,F,654866245,class java.lang.StringBuilder,java.lang.StringBuilder.append,10,1,java.lang.String, : got the permit!
1541009258119,575831925,return,F : got the permit!,1313922862,NA,NA,NA,NA,NA,NA
1541009258119,1905877371,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : acquiring lock...
1541009258119,1705178797,call,F : got the permit!,654866245,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009258119,1905877371,return,NA,654866245,NA,NA,NA,NA,NA,NA
1541009258119,1705178797,return,F : got the permit!,654866245,NA,NA,NA,NA,NA,NA
1541009258119,1893619823,call,NA,NA,class java.lang.String,java.lang.System.out,11,0,NA,NA
1541009258119,1893619823,return,java.io.PrintStream@4e50df2e,1313922862,NA,NA,NA,NA,NA,NA
1541009258119,277902037,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,F : got the permit!
1541009258119,1582916086,call,Thread[Thread-4(comma)5(comma)main],806353501,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009258119,1582916086,return,E,806353501,NA,NA,NA,NA,NA,NA
1541009258119,909443364,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1541009258119,909443364,return,E,0,NA,NA,NA,NA,NA,NA
1541009258119,211631136,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1541009258119,211631136,return,E,0,NA,NA,NA,NA,NA,NA
1541009258119,243405052,call,E,457278987,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : available Semaphore permits now: 
1541009258120,243405052,return,E : available Semaphore permits now: ,457278987,NA,NA,NA,NA,NA,NA
1541009258120,90413158,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009258120,90413158,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009258120,1618663638,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009258120,1618663638,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009258120,2128683477,call,E : available Semaphore permits now: ,457278987,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009258120,2128683477,return,E : available Semaphore permits now: 0,457278987,NA,NA,NA,NA,NA,NA
1541009258120,1770492380,call,E : available Semaphore permits now: 0,457278987,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009258120,1770492380,return,E : available Semaphore permits now: 0,457278987,NA,NA,NA,NA,NA,NA
1541009258120,1883145250,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : available Semaphore permits now: 0
1541009258120,1883145250,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009258120,1177833115,call,NA,NA,void,SemaphoreTest.semaphore,11,0,NA,NA
1541009258120,1177833115,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009258120,824975361,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,void,java.util.concurrent.Semaphore.acquire,11,0,NA,NA
1541009258120,1581214268,return,C : available Semaphore permits now: 2,1072408673,NA,NA,NA,NA,NA,NA
1541009258120,975054242,call,C : available Semaphore permits now: 2,1053508056,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009258120,975054242,return,C : available Semaphore permits now: 2,1053508056,NA,NA,NA,NA,NA,NA
1541009258120,277902037,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009258120,2058124357,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,C : available Semaphore permits now: 2
1541009258120,554180197,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009258120,2058124357,return,NA,0,NA,NA,NA,NA,NA,NA
1541009258120,2093392354,call,NA,NA,void,SemaphoreTest.semaphore,11,0,NA,NA
1541009258120,554180197,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009258121,2093392354,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009258121,1494047436,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,void,java.util.concurrent.Semaphore.acquire,11,0,NA,NA,0,NA,NA
1541009258121,1172236126,call,Thread[Thread-5(comma)5(comma)main],1072408673,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA,0,NA,NA
1541009258121,1172236126,return,F,1072408673,NA,NA,NA,NA,NA,NA
1541009258121,935032534,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,F
1541009258121,935032534,return,F,0,NA,NA,NA,NA,NA,NA
1541009258121,615431214,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,F
1541009258121,615431214,return,F,0,NA,NA,NA,NA,NA,NA
1541009258121,1169450472,call,F,2002951703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009258121,1169450472,return,F : is performing operation ,2002951703,NA,NA,NA,NA,NA,NA
1541009258121,453204971,call,F : is performing operation ,2002951703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,1
1541009258121,453204971,return,F : is performing operation 1,2002951703,NA,NA,NA,NA,NA,NA
1541009258121,1251859305,call,F : is performing operation 1,2002951703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009258121,1251859305,return,F : is performing operation 1(comma) available Semaphore permits : ,2002951703,NA,NA,NA,NA,NA,NA
1541009258121,752909559,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009258121,752909559,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009258121,1326566746,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009258121,1326566746,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009258121,1321999184,call,F : is performing operation 1(comma) available Semaphore permits : ,2002951703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009258121,1321999184,return,F : is performing operation 1(comma) available Semaphore permits : 0,2002951703,NA,NA,NA,NA,NA,NA
1541009258121,1789839219,call,F : is performing operation 1(comma) available Semaphore permits : 0,2002951703,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009258121,1789839219,return,F : is performing operation 1(comma) available Semaphore permits : 0,2002951703,NA,NA,NA,NA,NA,NA
1541009258121,1166412053,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,F : is performing operation 1(comma) available Semaphore permits : 0
1541009258122,1166412053,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009258122,71067618,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009258111,1545540663,return,NA,0,NA,NA,NA,NA,NA,NA
1541009259112,1526924106,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009259112,1526924106,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009259112,575726605,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009259112,575726605,return,A,1349393271,NA,NA,NA,NA,NA,NA
1541009259112,188575619,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A
1541009259112,188575619,return,A,0,NA,NA,NA,NA,NA,NA
1541009259112,791112831,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1541009259112,791112831,return,A,0,NA,NA,NA,NA,NA,NA
1541009259112,1828529026,call,A,1235796636,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009259112,1828529026,return,A : is performing operation ,1235796636,NA,NA,NA,NA,NA,NA
1541009259112,696905053,call,A : is performing operation ,1235796636,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,2
1541009259112,696905053,return,A : is performing operation 2,1235796636,NA,NA,NA,NA,NA,NA
1541009259112,1037641863,call,A : is performing operation 2,1235796636,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009259112,1037641863,return,A : is performing operation 2(comma) available Semaphore permits : ,1235796636,NA,NA,NA,NA,NA,NA
1541009259112,943582605,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009259112,943582605,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009259112,923690036,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009259112,923690036,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009259112,1359709325,call,A : is performing operation 2(comma) available Semaphore permits : ,1235796636,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009259112,1359709325,return,A : is performing operation 2(comma) available Semaphore permits : 0,1235796636,NA,NA,NA,NA,NA,NA
1541009259112,635573051,call,A : is performing operation 2(comma) available Semaphore permits : 0,1235796636,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009259112,635573051,return,A : is performing operation 2(comma) available Semaphore permits : 0,1235796636,NA,NA,NA,NA,NA,NA
1541009259112,1927598991,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,A : is performing operation 2(comma) available Semaphore permits : 0
1541009259112,1927598991,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009259113,915351075,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
